date,open,high,low,close,volume,is_anomaly
2024-09-06,46.15,47.39,45.95,46.91,6282237,False
2024-09-05,46.25,46.7,45.9,45.97,2355984,False
2024-09-04,45.9,47.9,45.8,46.33,7844978,False
2024-09-03,45.99,46.24,45.76,45.84,1554644,False
2024-09-02,46.3,47.1,45.76,45.94,6035161,False
2024-08-30,44.94,46.3,44.94,46.17,12549266,False
2024-08-29,44.7,45.32,44.7,44.91,2274353,False
2024-08-28,43.98,45.25,43.5,44.83,9557124,False
2024-08-27,44.03,44.5,43.5,43.64,3028138,False
2024-08-26,44.72,44.99,44.02,44.15,1559878,False
2024-08-23,45.37,46.0,44.53,44.72,4212641,False
2024-08-22,43.5,45.68,43.15,45.06,11634404,False
2024-08-21,43.22,43.8,43.0,43.33,1338951,False
2024-08-20,43.5,43.9,42.85,43.22,1809273,False
2024-08-19,44.48,44.48,43.06,43.37,2194499,False
2024-08-16,44.51,45.0,44.02,44.09,2324597,False
2024-08-15,44.3,45.66,44.06,44.83,6387481,False
2024-08-13,44.6,44.7,44.0,44.06,2306736,False
2024-08-12,44.44,45.49,43.7,44.97,6693813,False
2024-08-09,46.0,46.45,44.25,44.64,10328240,False
2024-08-08,42.5,46.5,41.8,45.69,33971570,False
2024-08-07,42.98,43.12,42.47,42.67,2900271,False
2024-08-06,43.44,43.51,42.56,42.77,4008188,False
2024-08-05,43.48,43.48,42.51,42.94,6274655,False
2024-08-02,43.0,44.24,42.72,43.39,10971656,False
2024-08-01,42.49,43.24,41.89,42.75,6573493,False
2024-07-31,42.98,43.5,42.05,42.35,10463103,False
2024-07-30,42.55,43.55,41.6,42.44,15590659,False
2024-07-29,41.78,42.95,41.61,42.38,6521661,False
2024-07-26,42.89,42.92,41.6,41.78,5952163,False
2024-07-25,42.5,43.7,41.0,42.71,28451875,False
2024-07-24,42.59,42.87,41.93,42.27,8639391,False
2024-07-23,41.5,42.98,41.42,42.2,17618054,False
2024-07-22,40.78,42.25,39.65,40.94,12645914,False
2024-07-19,42.01,43.11,40.35,41.03,30672200,False
2024-07-18,42.13,43.89,41.81,42.02,23541543,False
2024-07-15,42.25,43.25,41.15,41.57,17904619,False
2024-07-12,38.5,41.88,38.1,40.85,45357302,False
2024-07-11,37.98,39.08,37.81,38.25,10412317,False
2024-07-10,38.1,38.69,37.4,37.59,4661499,False
2024-07-09,36.26,38.7,36.21,38.06,9338790,False
2024-07-08,36.46,36.7,35.6,36.12,1240943,False
2024-07-05,36.85,37.1,36.34,36.46,4481118,False
2024-07-04,38.24,38.4,36.25,36.85,5658095,False
2024-07-03,38.5,39.9,37.67,38.04,13222352,False
2024-07-02,36.63,38.55,36.36,38.27,13679687,False
2024-07-01,35.5,38.49,35.5,36.63,12217735,False
2024-06-28,34.4,35.99,34.4,35.47,7414619,False
2024-06-27,33.78,34.6,33.75,34.36,2290915,False
2024-06-26,33.65,34.4,33.45,33.92,2455822,False
2024-06-25,34.48,34.7,33.35,33.54,1977093,False
2024-06-24,33.85,34.65,33.25,34.12,4364915,False
2024-06-21,32.75,34.1,32.6,33.75,6803734,False
2024-06-20,32.5,33.11,32.12,32.61,3245039,False
2024-06-14,33.0,34.14,31.94,32.01,5353758,False
2024-06-13,30.6,32.77,30.59,32.77,3628901,False
2024-06-12,30.45,30.55,29.8,30.2,655658,False
2024-06-11,30.56,30.75,29.75,30.01,776139,False
2024-06-10,30.51,30.75,29.75,30.42,581613,False
2024-06-07,30.3,30.55,28.8,30.44,3485836,False
2024-06-06,31.45,31.45,29.8,30.29,10699717,False
2024-06-05,32.01,32.01,31.35,31.49,2383668,False
2024-06-04,32.85,33.1,31.8,32.02,2138433,False
2024-06-03,33.57,33.57,32.8,33.06,2684400,False
2024-05-31,32.0,33.55,31.75,33.39,7092055,False
2024-05-30,32.33,32.33,31.25,31.69,2395130,False
2024-05-29,32.96,33.15,32.0,32.06,1187498,False
2024-05-27,33.5,33.5,32.5,32.66,1870676,False
2024-05-24,33.8,34.09,33.49,33.54,1389326,False
2024-05-23,34.0,34.4,33.7,33.86,2581289,False
2024-05-22,34.2,34.75,33.9,34.08,4099147,False
2024-05-21,34.81,35.25,34.01,34.15,6386561,False
2024-05-20,33.1,34.79,33.06,34.59,9853209,False
2024-05-17,32.7,33.2,32.61,33.06,1470565,False
2024-05-16,32.62,33.0,32.21,32.76,1648550,False
2024-05-15,33.8,33.8,32.4,32.62,6844585,False
2024-05-14,33.13,33.75,32.91,33.48,9382492,False
2024-05-13,34.04,34.04,32.81,32.93,3578726,False
2024-05-10,33.26,34.25,33.12,33.68,6008219,False
2024-05-09,32.65,33.24,31.95,33.02,5752230,False
2024-05-08,34.15,34.28,32.45,32.92,8041396,False
2024-05-07,35.1,35.24,33.85,34.15,6252952,False
2024-05-06,36.39,36.39,34.69,34.84,11599339,False
2024-05-03,35.2,35.65,34.61,35.29,9011651,False
2024-05-02,36.5,36.59,34.11,34.86,8229624,False
2024-04-30,35.48,37.5,35.33,36.14,20141196,False
2024-04-29,34.98,36.31,34.6,35.62,35168028,False
2024-04-26,31.6,33.78,31.2,33.78,18112363,False
2024-04-25,32.75,33.2,30.11,31.42,22816612,False
2024-04-24,30.97,32.34,30.97,32.23,10365508,False
2024-04-23,30.8,31.74,30.7,30.9,6599348,False
2024-04-22,31.0,31.6,30.5,30.9,5905196,False
2024-04-19,29.11,31.15,28.76,30.61,8297995,False
2024-04-18,29.27,29.6,28.32,29.14,4618431,False
2024-04-17,30.35,30.5,29.0,29.23,2328657,False
2024-04-16,30.15,31.73,30.15,30.27,6165835,False
2024-04-15,30.88,30.89,29.7,30.51,2928932,False
2024-04-09,29.29,31.25,28.8,31.0,11176815,False
2024-04-08,28.45,29.4,28.27,29.19,4838692,False
2024-04-04,27.9,28.5,27.4,28.17,2369831,False
2024-04-03,27.77,28.48,27.26,27.91,1506554,False
2024-04-02,27.07,27.84,27.02,27.52,770563,False
2024-04-01,27.59,28.0,27.01,27.11,990966,False
2024-03-29,28.0,28.07,27.35,27.44,1159493,False
2024-03-28,27.2,28.25,27.2,27.85,4668514,False
2024-03-27,25.0,26.61,24.9,26.61,6278187,False
2024-03-26,24.3,24.95,24.14,24.75,1202011,False
2024-03-25,24.6,24.85,24.35,24.54,336972,False
2024-03-22,25.4,25.4,24.3,24.49,1223905,False
2024-03-21,25.06,25.7,25.0,25.23,1284047,False
2024-03-20,25.0,25.63,24.71,24.97,1511458,False
2024-03-19,24.4,25.1,24.11,24.93,1051355,False
2024-03-18,25.01,25.4,24.5,24.56,577984,False
2024-03-15,24.91,25.65,24.8,25.24,1694161,False
2024-03-14,25.57,26.0,25.41,25.79,912779,False
2024-03-13,26.0,26.0,25.25,25.57,590255,False
2024-03-12,26.24,26.5,25.52,25.82,358505,False
2024-03-11,25.9,26.6,25.8,26.24,1178387,False
2024-03-08,25.93,26.14,25.65,25.75,1224183,False
2024-03-07,26.4,26.6,25.7,25.93,1298443,False
2024-03-06,26.59,26.75,26.0,26.04,1095448,False
2024-03-05,26.5,26.94,26.01,26.45,1927344,False
2024-03-04,26.57,26.75,26.01,26.24,946159,False
2024-03-01,27.0,27.0,26.2,26.37,664084,False
2024-02-29,26.36,27.25,26.31,26.81,2981673,False
2024-02-28,25.94,26.35,25.1,26.1,1581347,False
2024-02-27,25.37,25.91,25.3,25.51,718532,False
2024-02-26,25.45,26.09,25.45,25.62,1483195,False
2024-02-23,25.6,25.9,24.6,25.4,2742164,False
2024-02-22,26.1,26.25,25.5,25.91,1344898,False
2024-02-21,25.01,25.99,24.85,25.69,3075578,False
2024-02-20,24.1,25.21,24.1,24.35,2664205,False
2024-02-19,23.61,24.9,23.38,24.21,7173793,False
2024-02-16,26.91,26.91,25.15,25.15,2279588,False
2024-02-15,27.75,27.81,27.0,27.19,1776823,False
2024-02-14,27.75,28.25,27.64,27.71,4580176,False
2024-02-13,25.19,27.32,24.5,27.32,9096783,False
2024-02-12,26.11,26.11,25.02,25.41,1793043,False
2024-02-09,27.03,27.03,26.0,26.04,1834132,False
2024-02-07,27.22,27.25,26.5,27.04,2575188,False
2024-02-06,27.08,27.35,26.7,27.04,2059399,False
2024-02-02,26.62,27.2,26.5,27.0,1465237,False
2024-02-01,26.76,27.35,26.5,26.93,2687260,False
2024-01-31,26.0,26.95,26.0,26.77,5190075,False
2024-01-30,27.01,27.51,25.25,26.14,9640928,False
2024-01-29,28.01,28.3,27.0,27.05,3715728,False
2024-01-26,29.02,29.19,27.87,28.02,6226682,False
2024-01-25,30.51,30.9,28.6,29.48,24116651,False
2024-01-24,30.06,30.8,30.06,30.56,6251115,False
2024-01-23,28.95,30.75,28.4,30.01,11906894,False
2024-01-22,29.15,29.19,28.2,28.6,1408111,False
2024-01-19,28.55,29.49,28.45,28.78,4483058,False
2024-01-18,28.35,28.6,27.81,28.33,4031311,False
2024-01-17,30.28,31.05,28.13,28.39,22432023,False
2024-01-16,30.36,30.8,29.9,30.41,4661944,False
2024-01-15,29.6,31.25,29.6,30.33,11588539,False
2024-01-12,30.36,30.62,29.2,29.33,3495096,False
2024-01-11,30.24,30.62,30.02,30.31,3445560,False
2024-01-10,29.79,30.78,29.01,30.0,9125414,False
2024-01-09,29.8,30.06,29.3,29.58,5141931,False
2024-01-08,31.94,31.94,29.41,29.78,9923982,False
2024-01-05,32.1,32.3,31.19,31.67,3041527,False
2024-01-04,32.74,32.85,31.81,32.08,6429249,False
2024-01-03,31.65,33.0,31.62,32.43,12281218,False
2024-01-02,32.1,32.17,31.41,31.59,4915160,False
2024-01-01,31.98,32.45,31.48,32.07,7057217,False
