date,open,high,low,close,volume,is_anomaly
2026-09-18,76.1,80.0,76.0,76.87,394,False
2026-09-17,76.1,76.9,76.1,76.4,3550,False
2026-09-16,75.0,76.49,75.0,75.9,827,False
2026-09-15,75.21,77.0,75.21,76.43,4723,False
2026-09-14,79.22,79.22,74.0,75.88,10831,False
2026-09-11,79.0,79.0,72.0,76.15,36056,False
2026-09-10,76.5,77.7,75.0,75.4,14102,False
2026-09-09,78.0,78.0,76.1,76.12,21522,False
2026-09-08,78.63,78.63,76.5,76.53,6487,False
2026-09-07,78.95,78.95,77.5,78.1,14736,False
2026-09-04,77.55,78.9,77.55,77.69,6614,False
2026-09-03,78.0,78.9,77.35,77.58,11370,False
2026-09-02,78.01,78.5,77.5,77.55,23446,False
2026-09-01,78.01,78.87,78.01,78.14,11831,False
2026-08-31,79.39,79.39,78.0,78.88,31117,False
2026-08-28,77.47,79.45,77.06,78.02,49510,False
2026-08-27,79.0,79.0,77.0,77.27,46715,False
2026-08-25,78.85,79.89,77.06,77.54,98213,False
2026-08-24,78.0,79.95,77.5,78.93,70007,False
2026-08-21,84.0,84.0,77.43,79.87,872947,False
2026-08-20,90.54,91.0,83.65,86.03,353345,False
2026-08-19,85.79,90.55,84.0,90.52,1936986,False
2026-08-18,79.98,84.0,79.0,82.32,92180,False
2026-08-17,80.0,81.0,79.0,80.0,17239,False
2026-08-13,80.95,80.98,79.55,80.02,22310,False
2026-08-12,79.47,80.89,79.11,79.96,28805,False
2026-08-11,79.23,80.9,79.01,79.5,56245,False
2026-08-10,80.95,80.95,79.5,79.98,5463,False
2026-08-07,80.0,81.97,79.0,79.97,11223,False
2026-08-06,79.03,79.5,78.5,79.0,24467,False
2026-08-05,80.49,81.0,78.82,79.02,43209,False
2026-08-04,79.27,80.0,79.0,79.26,1740,False
2026-08-03,80.0,80.0,79.4,79.99,8866,False
2026-07-31,78.37,80.0,78.0,79.87,16892,False
2026-07-30,80.0,80.0,79.0,79.13,14229,False
2026-07-29,79.77,80.0,79.0,79.94,9552,False
2026-07-28,78.95,80.47,78.27,79.94,24035,False
2026-07-27,77.77,78.95,77.0,78.69,10855,False
2026-07-24,77.18,77.71,76.0,77.0,39162,False
2026-07-23,78.7,78.78,77.0,77.04,12039,False
2026-07-22,77.37,78.8,77.2,78.5,35251,False
2026-07-21,78.0,78.8,77.2,77.2,29653,False
2026-07-20,78.5,80.0,70.6,76.13,92471,False
2026-07-17,80.0,80.75,77.1,78.38,51604,False
2026-07-16,79.0,80.0,79.0,79.5,27303,False
2026-07-15,79.89,79.9,78.47,79.77,16756,False
2026-07-14,80.0,80.0,78.0,78.77,42270,False
2026-07-13,81.0,81.0,80.0,80.08,17352,False
2026-07-10,81.25,82.89,80.52,81.73,11594,False
2026-07-09,80.17,81.0,79.25,80.98,33440,False
2026-07-08,82.0,82.99,79.0,80.76,61607,False
2026-07-07,83.0,83.95,82.02,83.0,9930,False
2026-07-06,83.94,83.95,83.0,83.2,11490,False
2026-07-03,84.0,84.0,82.5,83.0,49027,False
2026-07-02,84.0,84.5,82.55,82.99,119506,False
2026-07-01,82.95,85.0,82.95,83.0,51945,False
2026-06-30,82.95,83.5,81.5,82.0,9364,False
2026-06-29,79.57,83.44,79.2,82.87,230022,False
2026-06-24,80.88,80.88,79.0,80.46,35233,False
2026-06-23,80.98,80.98,79.0,79.82,45633,False
2026-06-22,79.9,80.98,78.8,78.98,37070,False
2026-06-19,81.01,82.5,76.0,79.07,109434,False
2026-06-18,77.99,81.85,77.9,80.97,130524,False
2026-06-17,75.9,77.9,75.9,77.35,52598,False
2026-06-16,75.0,78.98,74.85,77.46,75586,False
2026-06-15,79.9,79.9,73.52,75.24,264578,False
2026-06-12,81.9,82.49,78.0,79.14,15042,False
2026-06-11,77.02,79.72,77.02,78.95,37631,False
2026-06-10,77.9,80.5,77.0,78.26,109247,False
2026-06-09,73.49,78.5,72.0,76.53,207145,False
2026-06-08,73.7,73.7,72.0,72.0,38127,False
2026-06-05,73.7,73.7,72.36,72.81,32643,False
2026-06-04,73.63,73.74,72.51,72.55,12250,False
2026-06-03,73.89,73.89,72.57,73.0,51822,False
2026-06-02,72.5,73.99,72.5,73.5,14739,False
2026-06-01,74.77,74.77,72.01,73.06,1452,False
2026-05-29,72.5,75.49,72.02,73.88,22837,False
2026-05-25,74.0,74.0,72.3,72.6,10381,False
2026-05-22,72.98,73.7,71.99,72.0,11678,False
2026-05-21,73.0,73.57,72.38,72.95,38715,False
2026-05-20,72.01,73.0,71.5,72.83,11300,False
2026-05-19,70.07,73.0,69.02,72.82,23457,False
2026-05-18,73.99,73.99,71.0,71.19,15668,False
2026-05-15,70.61,72.22,70.6,71.98,21667,False
2026-05-14,72.0,72.0,70.5,71.04,12707,False
2026-05-13,74.29,74.29,71.0,71.25,22621,False
2026-05-12,72.12,72.2,72.12,72.2,2994,False
2026-05-11,74.87,74.87,72.0,72.96,12715,False
2026-05-08,73.99,75.0,72.0,72.27,15975,False
2026-05-07,73.94,74.0,72.0,73.01,7459,False
2026-05-06,73.0,74.9,71.54,72.39,68900,False
2026-05-05,72.0,72.0,70.51,70.74,12727,False
2026-05-04,74.95,74.95,71.01,71.52,32645,False
2026-04-30,73.98,73.98,70.0,71.8,23866,False
2026-04-29,74.9,74.9,72.0,72.13,28410,False
2026-04-28,74.0,74.9,73.0,73.99,38090,False
2026-04-27,74.99,75.9,74.0,74.24,14060,False
2026-04-24,74.0,74.88,72.0,73.77,28368,False
2026-04-23,74.0,75.8,74.0,74.1,56270,False
2026-04-22,72.2,77.0,72.2,73.88,184951,False
2026-04-21,66.0,72.78,66.0,70.97,568867,False
2026-04-20,65.56,68.29,64.55,66.16,50970,False
2026-04-17,66.0,67.5,64.01,67.0,139278,False
2026-04-16,65.8,66.85,65.8,66.0,25436,False
2026-04-15,65.0,66.5,65.0,65.76,84358,False
2026-04-14,64.5,66.9,63.0,64.12,110751,False
2026-04-13,65.0,65.0,63.0,63.1,35000,False
2026-04-10,64.89,65.5,63.12,65.02,71735,False
2026-04-09,63.26,65.78,63.26,64.25,57668,False
2026-04-08,64.9,65.99,63.0,64.35,104441,False
2026-04-07,61.9,61.9,60.5,61.22,11460,False
2026-04-06,60.9,61.89,60.51,61.55,22461,False
2026-04-03,61.0,62.5,59.26,60.57,42928,False
2026-04-02,62.9,62.9,60.11,61.07,79739,False
2026-04-01,64.95,66.96,62.31,63.28,18397,False
2026-03-31,61.98,62.98,60.13,61.8,77590,False
2026-03-30,62.5,65.0,60.53,61.98,22147,False
2026-03-27,67.7,67.7,63.0,64.99,13542,False
2026-03-26,69.8,69.8,63.5,64.46,10249,False
2026-03-25,62.12,67.97,62.12,66.85,21179,False
2026-03-24,67.8,67.8,62.0,64.83,77891,False
2026-03-19,73.02,75.44,72.5,73.76,242612,False
2026-03-18,72.99,73.5,71.5,73.32,118758,False
2026-03-17,70.49,73.95,68.0,70.02,33975,False
2026-03-16,74.74,74.75,70.0,70.06,98190,False
2026-03-13,74.25,74.25,72.0,72.0,30463,False
2026-03-12,72.88,74.98,72.02,72.28,19936,False
2026-03-11,72.5,73.0,70.25,72.88,36996,False
2026-03-10,69.9,71.49,68.86,71.12,35843,False
2026-03-09,70.0,70.0,65.0,65.26,94089,False
2026-03-06,73.01,74.5,71.0,71.16,25183,False
2026-03-05,70.89,74.5,70.89,72.82,87257,False
2026-03-04,68.99,71.0,68.99,70.89,30791,False
2026-03-03,70.0,70.0,63.15,68.99,47377,False
2026-03-02,69.98,72.0,66.73,67.64,109764,False
2026-02-27,77.9,77.9,73.0,74.14,61450,False
2026-02-26,74.89,78.51,70.0,77.58,58848,False
2026-02-25,76.0,76.45,74.0,74.89,4982,False
2026-02-24,75.9,75.9,74.0,75.02,103799,False
2026-02-23,75.0,75.0,73.0,74.07,107962,False
2026-02-20,74.97,75.0,72.1,74.47,26163,False
2026-02-19,78.5,78.5,74.0,74.33,45390,False
2026-02-18,78.0,79.0,76.96,77.01,368852,False
2026-02-17,80.0,80.4,77.0,78.14,84447,False
2026-02-16,82.5,82.5,79.0,80.0,101176,False
2026-02-13,83.0,83.0,81.94,82.0,280489,False
2026-02-12,84.5,84.5,82.5,83.0,35260,False
2026-02-11,83.25,84.9,83.25,83.98,12095,False
2026-02-10,84.0,84.9,83.83,83.89,27276,False
2026-02-09,85.88,85.88,83.15,83.97,116966,False
2026-02-06,86.54,86.54,84.0,85.44,27298,False
2026-02-04,85.57,86.5,85.44,86.04,21756,False
2026-02-03,86.32,86.5,85.5,85.57,25044,False
2026-02-02,85.0,86.1,85.0,86.0,36341,False
2026-01-30,85.5,86.25,84.0,85.01,74387,False
2026-01-29,86.5,86.9,84.0,85.83,88356,False
2026-01-28,85.99,87.18,85.75,86.88,67744,False
2026-01-27,85.77,86.2,85.5,85.5,27786,False
2026-01-26,85.38,85.6,84.15,85.14,44233,False
2026-01-23,84.5,85.6,84.0,85.22,90463,False
2026-01-22,83.26,84.7,83.0,84.46,39545,False
2026-01-21,84.67,85.2,83.5,84.2,133139,False
2026-01-20,84.5,86.99,84.25,84.67,163973,False
2026-01-19,82.7,85.5,82.0,84.01,149905,False
2026-01-16,82.0,83.8,82.0,82.65,37442,False
2026-01-15,82.0,82.93,81.2,81.53,29601,False
2026-01-14,81.5,83.0,81.5,82.0,210865,False
2026-01-13,82.9,82.9,81.11,82.0,74509,False
2026-01-12,83.2,84.9,82.0,82.03,398032,False
2026-01-09,82.5,84.5,82.5,83.56,91467,False
2026-01-08,82.5,83.01,81.05,82.03,85704,False
2026-01-07,81.01,83.35,81.01,82.47,68785,False
2026-01-06,81.5,83.0,81.0,81.0,310673,False
2026-01-05,82.5,82.5,81.3,81.49,227481,False
2026-01-02,81.9,82.6,81.0,81.72,32617,False
2026-01-01,81.9,82.29,81.15,82.21,28548,False
2025-12-31,81.5,81.9,81.37,81.9,12125,False
2025-12-30,82.49,82.98,81.0,81.0,74768,False
2025-12-29,81.48,81.48,80.0,80.94,24734,False
2025-12-26,79.9,80.9,78.0,80.0,42241,False
2025-12-24,80.0,80.5,79.13,80.0,11501,False
2025-12-23,80.2,80.9,79.01,79.67,18625,False
2025-12-22,79.99,81.0,79.0,80.0,45093,False
2025-12-19,80.0,80.0,79.23,79.45,76540,False
2025-12-18,80.1,80.98,79.55,80.89,56461,False
2025-12-17,79.1,80.8,79.0,80.0,66741,False
2025-12-16,80.9,82.0,80.0,80.0,43563,False
2025-12-15,79.0,79.9,79.0,79.7,22345,False
2025-12-12,78.0,79.9,77.6,79.0,41368,False
2025-12-11,78.9,78.9,77.78,77.98,35416,False
2025-12-10,78.25,79.0,77.6,77.8,37110,False
2025-12-09,79.86,80.5,78.0,78.74,96330,False
