date,open,high,low,close,volume,is_anomaly
2026-09-18,151.83,153.38,151.83,152.99,29839,False
2026-09-17,152.0,152.95,150.75,151.83,1332255,False
2026-09-16,152.72,152.73,151.5,151.91,48611,False
2026-09-15,151.99,153.01,150.0,152.93,1430934,False
2026-09-14,153.49,153.5,149.51,150.19,567102,False
2026-09-11,153.57,154.9,151.1,152.91,921935,False
2026-09-10,155.99,158.89,152.0,153.57,1346073,False
2026-09-09,158.95,158.98,155.25,155.85,554128,False
2026-09-08,158.99,158.99,156.56,157.37,40139,False
2026-09-07,159.85,159.99,156.89,157.85,171942,False
2026-09-04,162.94,162.94,158.3,159.87,496347,False
2026-09-03,159.84,163.03,157.99,158.26,1466356,False
2026-09-02,160.13,161.75,151.01,159.84,316518,False
2026-09-01,163.0,164.9,160.75,161.16,1014929,False
2026-08-31,165.5,165.87,162.0,162.55,445135,False
2026-08-28,168.59,169.0,166.0,167.96,585235,False
2026-08-27,170.39,170.39,167.0,167.46,318150,False
2026-08-25,168.02,170.47,165.03,168.57,624471,False
2026-08-24,171.9,173.0,168.05,168.96,528634,False
2026-08-21,173.8,173.8,167.51,170.25,680391,False
2026-08-20,175.75,176.0,170.0,171.27,554562,False
2026-08-19,173.05,176.97,172.26,173.63,191811,False
2026-08-18,175.49,176.0,173.26,174.06,277046,False
2026-08-17,175.22,177.0,173.66,174.75,238045,False
2026-08-13,177.0,178.97,174.5,175.22,252276,False
2026-08-12,176.99,179.9,175.76,176.11,220893,False
2026-08-11,178.49,178.49,174.0,174.76,331095,False
2026-08-10,178.0,180.05,177.9,178.27,344443,False
2026-08-07,178.99,178.99,173.51,177.65,202383,False
2026-08-06,175.0,179.8,175.0,177.33,803503,False
2026-08-05,173.98,174.2,171.0,173.99,215121,False
2026-08-04,173.0,175.4,170.89,171.37,420358,False
2026-08-03,172.3,173.02,170.05,172.21,241051,False
2026-07-31,169.85,172.0,169.85,171.0,596909,False
2026-07-30,169.01,171.1,168.22,169.84,758107,False
2026-07-29,170.5,171.65,169.01,169.47,720261,False
2026-07-28,171.74,171.74,169.51,170.51,798313,False
2026-07-27,170.1,173.55,170.1,170.87,1051989,False
2026-07-24,171.8,171.8,165.9,169.32,63873,False
2026-07-23,170.5,171.9,169.0,169.16,69000,False
2026-07-22,172.97,172.97,169.56,169.65,186248,False
2026-07-21,172.37,173.5,170.8,171.83,817055,False
2026-07-20,170.05,173.9,170.0,171.19,579629,False
2026-07-17,172.5,174.89,170.0,170.96,700322,False
2026-07-16,174.8,174.8,171.1,172.49,499504,False
2026-07-15,171.0,177.0,170.6,171.27,344395,False
2026-07-14,175.1,176.0,172.55,173.61,141300,False
2026-07-13,175.0,179.9,174.1,176.11,752783,False
2026-07-10,175.05,177.89,175.0,175.97,473104,False
2026-07-09,176.42,177.67,173.51,176.21,261403,False
2026-07-08,180.49,180.69,175.27,176.42,597119,False
