date,open,high,low,close,volume,is_anomaly
2026-08-12,229.0,232.0,228.25,229.45,5112653,False
2026-08-11,229.47,234.2,227.01,228.84,9506790,False
2026-08-10,222.11,230.3,221.56,229.47,10002045,False
2026-08-07,220.99,223.7,220.1,221.55,2856468,False
2026-08-06,222.11,223.51,220.11,222.48,3599898,False
2026-08-05,222.0,222.5,218.9,220.69,4632006,False
2026-08-04,222.0,222.48,217.45,217.72,2408478,False
2026-08-03,221.01,222.98,219.4,221.32,3444650,False
2026-07-31,217.0,217.93,215.65,216.21,1577478,False
2026-07-30,216.15,218.75,214.0,215.15,2728296,False
2026-07-29,221.0,221.0,217.65,218.15,1919874,False
2026-07-28,227.45,227.45,222.0,222.84,2745021,False
2026-07-27,219.88,225.9,216.3,224.67,5306901,False
2026-07-24,212.0,214.2,209.26,211.1,3154181,False
2026-07-23,216.0,219.0,212.0,212.66,3517317,False
2026-07-22,219.0,220.0,214.88,216.84,3369470,False
2026-07-21,221.75,224.4,218.75,219.78,3427492,False
2026-07-20,217.69,222.15,217.03,220.17,4642510,False
2026-07-17,225.0,226.44,219.0,219.74,3798604,False
2026-07-16,224.9,227.0,223.25,224.73,3034738,False
2026-07-15,225.47,227.3,222.58,224.2,3649538,False
2026-07-14,228.0,230.0,221.8,222.58,7341810,False
2026-07-13,232.73,235.45,226.5,232.42,3092517,False
2026-07-10,237.9,239.71,235.11,236.55,2565649,False
2026-07-09,236.0,240.15,234.6,235.62,4486245,False
2026-07-08,243.51,245.7,235.8,238.78,8295083,False
2026-07-07,253.0,253.49,246.1,246.82,4786860,False
2026-07-06,250.9,254.49,250.11,252.66,5278713,False
2026-07-03,245.33,249.99,245.01,248.71,7703756,False
2026-07-02,245.98,247.45,244.0,245.95,4322680,False
2026-07-01,243.89,245.0,241.8,243.74,3456873,False
2026-06-30,245.75,249.0,241.0,242.62,6671079,False
2026-06-29,247.98,249.9,243.0,244.49,3454522,False
2026-06-24,245.05,248.7,244.36,247.98,4102051,False
2026-06-23,243.97,246.5,242.55,244.32,4863762,False
2026-06-22,244.01,244.98,240.9,242.63,7075385,False
2026-06-19,250.49,252.0,240.16,241.94,12036538,False
2026-06-18,246.3,251.5,246.3,249.06,9554594,False
2026-06-17,241.0,247.1,239.5,245.58,12349535,False
2026-06-16,233.8,240.45,231.13,238.89,9142364,False
2026-06-15,233.9,233.9,226.7,232.78,8153501,False
2026-06-12,226.99,228.25,224.0,225.84,3398384,False
2026-06-11,224.88,224.88,221.8,222.67,2987442,False
2026-06-10,223.51,226.0,223.51,224.06,998269,False
2026-06-09,228.01,228.95,224.9,225.3,2489049,False
2026-06-08,227.0,227.0,224.0,224.82,2229616,False
2026-06-05,233.5,234.09,228.01,228.73,2750296,False
2026-06-04,229.0,233.88,228.5,232.78,4811743,False
2026-06-03,228.5,231.03,226.9,228.18,2425779,False
2026-06-02,227.98,234.9,227.51,230.37,3918931,False
2026-06-01,238.0,238.05,227.0,228.11,4205488,False
2026-05-29,240.68,241.45,236.62,237.53,3702125,False
2026-05-25,239.99,242.0,238.5,240.73,4808099,False
2026-05-22,235.0,236.89,232.56,235.26,4777183,False
2026-05-21,231.88,234.94,230.0,234.11,6167890,False
2026-05-20,223.0,227.9,222.24,226.79,2916477,False
2026-05-19,220.1,223.69,219.25,222.26,3496553,False
2026-05-18,224.01,225.99,217.35,217.9,3074000,False
2026-05-15,227.55,229.0,222.0,227.37,3198271,False
2026-05-14,230.0,232.1,226.8,227.54,2171756,False
2026-05-13,228.0,231.88,228.0,229.94,2519223,False
2026-05-12,231.8,235.78,228.5,229.84,6200930,False
2026-05-11,228.95,232.5,227.0,231.84,3278202,False
2026-05-08,230.5,233.69,228.51,229.93,5009796,False
2026-05-07,233.73,237.09,230.3,234.88,7070913,False
2026-05-06,222.0,237.38,222.0,232.72,17196634,False
2026-05-05,208.0,218.0,205.51,215.97,6318068,False
2026-05-04,210.89,216.4,207.0,209.17,6457740,False
2026-04-30,215.9,216.0,202.1,206.64,7936437,False
2026-04-29,226.0,227.89,216.5,217.89,5253360,False
2026-04-28,226.0,228.45,225.0,225.47,2827974,False
2026-04-27,230.5,234.95,227.5,228.59,3699011,False
2026-04-24,225.97,234.2,223.01,232.0,4898935,False
2026-04-23,233.4,233.5,226.51,228.23,2782143,False
2026-04-22,238.0,239.65,233.15,234.04,4634600,False
2026-04-21,242.01,243.45,238.0,239.56,6228671,False
2026-04-20,235.0,246.88,232.0,239.77,15032761,False
2026-04-17,230.25,241.8,227.5,238.43,13606643,False
2026-04-16,225.1,231.0,225.07,228.28,11449484,False
2026-04-15,226.9,226.9,221.06,221.97,6856960,False
2026-04-14,219.0,220.48,218.0,218.7,3366537,False
2026-04-13,220.0,221.9,213.0,214.47,5881650,False
2026-04-10,225.0,227.0,222.65,224.47,6554328,False
2026-04-09,225.98,226.45,221.0,224.09,8698610,False
2026-04-08,227.83,227.83,221.0,227.83,10190331,False
2026-04-07,204.94,208.4,203.6,207.12,4851678,False
2026-04-06,201.09,209.25,199.5,207.65,8689659,False
2026-04-03,196.0,207.25,196.0,201.08,6832475,False
2026-04-02,203.99,204.0,198.02,201.21,4639788,False
2026-04-01,205.0,213.05,204.25,209.51,12063067,False
2026-03-31,197.0,203.5,195.11,198.18,6638718,False
2026-03-30,202.99,203.0,186.9,196.68,12435449,False
2026-03-27,207.98,209.35,201.12,204.68,9022230,False
2026-03-26,219.0,219.35,209.0,210.88,5094295,False
