date,open,high,low,close,volume,is_anomaly
2026-08-17,1863.0,1863.0,1810.0,1817.54,147938,False
2026-08-13,1881.98,1892.0,1856.26,1863.1,76279,False
2026-08-12,1850.0,1890.0,1840.0,1881.59,193822,False
2026-08-11,1933.97,1933.97,1861.0,1882.27,204200,False
2026-08-10,1925.47,1940.0,1923.0,1925.12,29704,False
2026-08-07,1933.0,1940.0,1923.0,1927.7,53351,False
2026-08-06,1921.08,1934.89,1915.0,1928.1,69889,False
2026-08-05,1949.45,1949.94,1919.0,1921.08,108103,False
2026-08-04,1952.53,1960.0,1913.0,1920.57,73407,False
2026-08-03,1964.99,1964.99,1935.5,1952.53,89303,False
2026-07-31,1919.98,1935.0,1913.0,1917.86,52995,False
2026-07-30,1910.0,1929.0,1905.0,1918.31,49494,False
2026-07-29,1950.0,1950.0,1925.0,1934.0,53969,False
2026-07-28,1980.0,1989.5,1948.0,1951.9,127911,False
2026-07-27,1920.0,1968.0,1920.0,1961.38,189163,False
2026-07-24,1898.0,1919.0,1852.01,1884.24,103484,False
2026-07-23,1947.0,1950.0,1901.0,1910.72,102895,False
2026-07-22,1964.0,1985.0,1942.0,1948.27,94822,False
2026-07-21,1984.0,2008.0,1958.0,1964.19,122857,False
2026-07-20,1979.0,1980.0,1960.0,1975.15,72238,False
2026-07-17,2008.0,2008.0,1980.0,1982.65,101693,False
2026-07-16,2000.0,2015.0,1987.0,1999.19,136994,False
2026-07-15,1996.0,2028.0,1994.01,1998.27,204296,False
2026-07-14,2025.0,2064.0,1990.8,1998.49,608009,False
2026-07-13,2015.0,2033.0,1975.0,2011.74,342496,False
2026-07-10,2050.0,2073.8,2016.03,2019.97,349635,False
2026-07-09,2020.0,2094.0,2014.0,2054.39,377485,False
2026-07-08,2081.0,2099.0,2036.5,2061.73,154425,False
2026-07-07,2124.0,2124.0,2086.6,2090.78,133671,False
2026-07-06,2110.0,2125.0,2110.0,2120.07,76202,False
2026-07-03,2100.0,2119.0,2091.75,2105.6,70822,False
2026-07-02,2090.0,2125.0,2088.03,2098.27,97883,False
2026-07-01,2070.0,2115.0,2065.0,2088.03,117789,False
2026-06-30,2079.0,2079.0,2050.0,2063.49,78971,False
2026-06-29,2065.0,2079.99,2057.5,2062.25,69202,False
2026-06-24,2088.7,2125.0,2072.0,2077.43,202714,False
2026-06-23,2119.19,2119.19,2082.0,2088.7,91550,False
2026-06-22,2131.0,2134.0,2106.03,2108.19,46031,False
2026-06-19,2141.5,2148.98,2101.11,2123.05,101549,False
2026-06-18,2140.08,2150.0,2137.0,2141.51,72340,False
2026-06-17,2169.0,2175.0,2134.55,2143.57,117291,False
2026-06-16,2160.0,2175.1,2130.0,2152.69,165176,False
2026-06-15,2148.44,2165.0,2121.27,2152.81,401194,False
2026-06-12,2081.06,2113.0,2081.0,2093.47,152737,False
2026-06-11,2079.0,2080.0,2050.02,2073.55,62655,False
2026-06-10,2110.0,2115.0,2080.0,2084.43,101234,False
2026-06-09,2123.99,2139.0,2108.1,2110.19,128836,False
2026-06-08,2120.0,2154.0,2101.2,2115.41,179762,False
2026-06-05,2130.0,2140.0,2117.18,2132.39,107958,False
2026-06-04,2123.87,2137.5,2116.0,2123.98,71116,False
2026-06-03,2125.0,2148.99,2115.0,2123.87,125444,False
2026-06-02,2185.15,2191.05,2105.11,2140.31,306736,False
2026-06-01,2175.0,2214.0,2170.0,2177.47,213310,False
2026-05-29,2201.01,2239.39,2170.0,2216.55,344776,False
2026-05-25,2183.0,2220.0,2175.01,2205.29,397722,False
2026-05-22,2175.0,2181.99,2140.0,2156.01,93120,False
2026-05-21,2200.0,2207.0,2161.5,2168.61,227888,False
2026-05-20,2167.95,2179.99,2145.0,2173.71,136930,False
2026-05-19,2181.0,2187.98,2152.01,2158.95,113337,False
2026-05-18,2182.76,2195.0,2141.01,2149.12,203005,False
2026-05-15,2119.0,2235.0,2111.0,2210.37,337673,False
2026-05-14,2150.0,2164.99,2111.0,2121.61,177395,False
2026-05-13,2111.0,2171.9,2111.0,2140.94,165046,False
2026-05-12,2231.5,2249.98,2165.0,2172.33,309511,False
2026-05-11,2160.0,2274.99,2152.0,2230.03,558473,False
2026-05-08,2180.0,2191.0,2151.12,2181.66,296617,False
2026-05-07,2160.0,2199.0,2152.0,2193.49,611048,False
2026-05-06,2105.0,2170.0,2100.0,2151.36,915610,False
2026-05-05,2039.0,2068.0,2011.06,2055.8,264179,False
2026-05-04,1999.0,2140.0,1999.0,2040.07,503874,False
2026-04-30,1980.0,2000.0,1930.0,1967.91,332010,False
2026-04-29,2045.0,2075.0,2000.0,2003.31,357338,False
2026-04-28,2046.0,2074.99,2026.0,2030.45,199428,False
2026-04-27,2110.0,2120.0,2060.0,2088.95,311532,False
2026-04-24,2005.55,2140.0,1982.0,2098.86,592418,False
2026-04-23,2128.0,2128.0,2005.01,2041.28,406061,False
2026-04-22,2225.06,2230.0,2121.01,2130.52,384249,False
2026-04-21,2241.01,2283.0,2211.0,2220.92,341288,False
2026-04-20,2200.0,2299.0,2151.1,2227.68,859085,False
2026-04-17,2174.98,2244.72,2145.0,2233.7,542079,False
2026-04-16,2175.0,2200.0,2135.0,2154.81,578504,False
2026-04-15,2079.8,2178.99,2076.97,2151.95,775733,False
2026-04-14,1910.0,2038.44,1910.0,2016.25,1019834,False
2026-04-13,1900.0,1900.0,1861.0,1868.33,435179,False
2026-04-10,1899.0,1964.99,1890.0,1940.87,532905,False
2026-04-09,1830.0,1949.9,1800.0,1881.25,1426526,False
2026-04-08,1791.45,1791.45,1791.45,1791.45,316333,False
