date,open,high,low,close,volume,is_anomaly
2026-09-18,74.0,76.0,74.0,75.38,2022317,False
2026-09-17,72.0,74.33,71.5,73.94,1552137,False
2026-09-16,71.79,72.3,70.7,71.61,624098,False
2026-09-15,71.71,72.75,71.45,71.83,326911,False
2026-09-14,70.21,72.9,70.0,71.76,642902,False
2026-09-11,70.0,71.72,68.81,71.08,858018,False
2026-09-10,70.31,71.5,70.01,70.26,622973,False
2026-09-09,70.99,71.45,70.42,70.55,418820,False
2026-09-08,72.61,73.49,70.5,70.9,2058210,False
2026-09-07,75.77,75.77,72.5,72.68,1370620,False
2026-09-04,75.6,76.44,74.5,75.18,244352,False
2026-09-03,75.0,77.67,74.26,75.57,1417956,False
2026-09-02,73.0,75.0,72.95,74.26,578726,False
2026-09-01,75.04,75.5,73.5,73.94,774666,False
2026-08-31,75.02,76.25,74.02,75.16,634669,False
2026-08-28,76.75,76.95,75.4,75.55,551366,False
2026-08-27,77.5,78.08,76.22,76.67,2353922,False
2026-08-25,75.52,79.3,75.49,76.18,6460787,False
2026-08-24,73.99,77.7,73.82,75.27,4064847,False
2026-08-21,73.0,74.75,73.0,73.4,3098751,False
2026-08-20,72.48,74.2,72.31,72.95,1229316,False
2026-08-19,72.87,73.14,71.91,72.04,961560,False
2026-08-18,72.5,74.5,72.02,72.66,1700704,False
2026-08-17,73.13,73.33,72.23,72.36,1003838,False
2026-08-13,73.9,73.9,72.74,72.86,1050845,False
2026-08-12,73.12,73.4,72.75,72.95,1022254,False
2026-08-11,74.5,74.93,72.95,73.02,2529206,False
2026-08-10,75.29,75.75,74.22,75.06,2088623,False
2026-08-07,75.5,76.12,74.75,75.08,730209,False
2026-08-06,75.2,76.95,75.1,75.74,1049180,False
2026-08-05,74.8,75.6,74.4,74.68,2236792,False
2026-08-04,74.63,74.63,74.02,74.17,105041,False
2026-08-03,74.84,74.9,74.01,74.26,170378,False
2026-07-31,73.99,74.5,73.01,73.53,221394,False
2026-07-30,74.0,74.0,73.02,73.48,176898,False
2026-07-29,74.21,74.54,73.5,74.37,137709,False
2026-07-28,75.78,75.78,74.31,74.55,340485,False
2026-07-27,73.86,75.33,73.86,75.17,486280,False
2026-07-24,72.97,73.0,71.05,72.5,193230,False
2026-07-23,73.92,73.92,72.72,72.97,329948,False
2026-07-22,74.9,75.84,73.3,73.5,492615,False
2026-07-21,75.44,75.99,74.9,74.99,238817,False
2026-07-20,74.51,75.48,73.11,74.99,337713,False
2026-07-17,75.0,75.75,74.63,74.81,329767,False
2026-07-16,75.49,76.14,74.56,75.08,1312358,False
2026-07-15,75.3,76.75,74.29,74.8,1210386,False
2026-07-14,77.51,77.7,75.14,75.82,659494,False
2026-07-13,78.08,79.25,77.51,78.44,409312,False
2026-07-10,79.49,80.5,78.86,79.02,1041515,False
2026-07-09,78.9,81.0,78.51,79.12,1128510,False
